fid,ID,X_,Y_,OrigID_2,03_08_22,W_6_07_22,W_6_07,W_6_07_i,Befall_6_0,W_03_08_i,W_3_08_s,Befall_3_0,06_07_22,Bef_6_07_n,_W_22_09_i,_Bef_22_09,WKT_Geom,Pixel_Area_OM,Pixel_Area_CHM,Pos,Befallsart,Befallsart_,Befall__,fid_3,OID_,OrigID,fid_2,OrigID_2_2,_NDVI_4_3count,_NDVI_4_3sum,_NDVI_4_3mean,_NDVI_4_3median,_NDVI_4_3stdev,_NDVI_4_3min,_NDVI_4_3max,_NDVI_4_3range,_NDVI_4_3variety,_NDVI_5_3count,_NDVI_5_3sum,_NDVI_5_3mean,_NDVI_5_3median,_NDVI_5_3stdev,_NDVI_5_3min,_NDVI_5_3max,_NDVI_5_3range,_NDVI_5_3variety,_OSAVIcount,_OSAVIsum,_OSAVImean,_OSAVImedian,_OSAVIstdev,_OSAVImin,_OSAVImax,_OSAVIrange,_OSAVIvariety,_GNDVIcount,_GNDVIsum,_GNDVImean,_GNDVImedian,_GNDVIstdev,_GNDVImin,_GNDVImax,_GNDVIrange,_GNDVIvariety,_NDWIcount,_NDWIsum,_NDWImean,_NDWImedian,_NDWIstdev,_NDWImin,_NDWImax,_NDWIrange,_NDWIvariety,_RVIcount,_RVIsum,_RVImean,_RVImedian,_RVIstdev,_RVImin,_RVImax,_RVIrange,_RVIvariety,_TSAVIcount,_TSAVIsum,_TSAVImean,_TSAVImedian,_TSAVIstdev,_TSAVImin,_TSAVImax,_TSAVIrange,_TSAVIvariety,_PC1_SBcount,_PC1_SBsum,_PC1_SBmean,_PC1_SBmedian,_PC1_SBstdev,_PC1_SBmin,_PC1_SBmax,_PC1_SBrange,_PC1_SBvariety,_PC2_SBcount,_PC2_SBsum,_PC2_SBmean,_PC2_SBmedian,_PC2_SBstdev,_PC2_SBmin,_PC2_SBmax,_PC2_SBrange,_PC2_SBvariety,_PC3_SBcount,_PC3_SBsum,_PC3_SBmean,_PC3_SBmedian,_PC3_SBstdev,_PC3_SBmin,_PC3_SBmax,_PC3_SBrange,_PC3_SBvariety,_CHM_count,_CHM_sum,_CHM_mean,_CHM_median,_CHM_stdev,_CHM_min,_CHM_max,_CHM_range,_CHM_variety,fid_4,OID__2,OrigID_3,CLASS_NR,CLASS_ID,QUALITY,CLASS_NR_2,CLASS_ID_2,QUALITY_2,CLASS_NR_3,CLASS_ID_3,QUALITY_3,CLASS_NR_4,CLASS_ID_4,QUALITY_4,MASK
"1480","1480",359940.8901,5530814.5022,2923,"3E/E4,5",7,,7,No_Esca,3,"3","E/E4,5","7",No_Esca,"3",E,"PolygonZM ((359940.2150416 5530814.1093945 190.553 0, 359940.62546578 5530815.23702564 190.553 0, 359941.5651584 5530814.8950055 190.553 0, 359941.154",0.000625,0.00121104,"3","4,5","4",3E/E,"1488","20822","2923","1480",2923,5222,3316.97183627635,0.635191849152883,0.688323020935059,0.148372008273582,0.0739032775163651,0.773056387901306,0.699153110384941,0,5346,4191.19195485115,0.78398652354118,0.826734185218811,0.131809916072467,0.154138669371605,0.890477418899536,0.736338749527931,0,5346,3894.04147990048,0.728402820781983,0.798710525035858,0.183757758682517,0.0857261791825294,0.896733999252319,0.81100782006979,0,5346,2181.07004441321,0.40798167684497,0.424275308847427,0.0725079632412521,0.0984518602490425,0.51909613609314,0.420644275844097,0,5346,-2181.07004441321,-0.40798167684497,-0.424275308847427,0.0725079632412512,-0.51909613609314,-0.0984518602490425,0.420644275844097,0,5346,27051.418866396,5.06012324474298,5.46469831466675,1.57013498595249,1.09656620025635,7.81276273727417,6.71619653701782,0,5346,5668.76131504774,1.06037435747245,1.09115874767303,0.0824386518147772,0.738958179950714,1.12829804420471,0.389339864253998,0,583,13917,23.8713550600343,25,6.12468385847089,7,33,26,0,583,59261,101.648370497427,92,33.2987649329261,52,188,136,0,583,89172,152.953687821612,152,5.1511875716437,136,163,27,0,5346,2571.24984741211,0.480967049646859,0.0330810546875,0.61808272596278,0,1.90811157226562,1.90811157226562,0,"1488","20822","2923","4","5.000000",0.5350951509,"5","7.000000",58.702281532,"4","5.000000",0.038261702,"4","5.000000",0.5350951509,OBIA_SAGA_Mask
"1481","1481",359940.5553,5530813.2885,2924,"0",0,,0,No_Esca,0,"0",No_Esca,"0",No_Esca,"0",,"PolygonZM ((359939.8802416 5530812.8956945 190.107 0, 359940.29066578 5530814.02332564 190.107 0, 359941.2303584 5530813.6813055 190.107 0, 359940.819",0.000625,0.00121104,"0",,,,"1489","20823","2924","1481",2924,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,"1489","20823","2924",,,,,,,,,,,,,OBIA_SAGA_Mask
"1482","1482",359940.3001,5530812.2341,2925,"3",3,,3,No_Esca,3,"3",No_Esca,"3",No_Esca,"3",,"PolygonZM ((359939.6250416 5530811.8412945 189.661 0, 359940.03546578 5530812.96892564 189.661 0, 359940.9751584 5530812.6269055 189.661 0, 359940.564",0.000625,0.00121104,"0",,,,"1490","20824","2925","1482",2925,4900,2849.74749350548,0.581581121123567,0.625372052192688,0.126971685551203,0.0727441385388374,0.724154829978943,0.651410691440105,0,5001,3782.73593518138,0.756395907854705,0.794401943683624,0.106054725154738,0.21249495446682,0.839925467967987,0.627430513501167,0,5001,3326.34729237854,0.665136431189471,0.714573621749878,0.154427651206268,0.0843814089894295,0.840008616447449,0.755627207458019,0,5001,1900.02330148965,0.379928674563018,0.393609613180161,0.061389704996781,0.0959794223308563,0.485467046499252,0.389487624168396,0,5001,-1900.02330148965,-0.379928674563018,-0.393609613180161,0.0613897049967808,-0.485467046499252,-0.0959794223308563,0.389487624168396,0,5001,20290.7041717768,4.05732936848166,4.27360582351685,1.11163868877852,1.15690195560455,6.25044393539429,5.09354197978973,0,5001,5184.38981872797,1.03667062961967,1.05865609645844,0.0632336816280235,0.756798624992371,1.10641527175903,0.349616646766663,0,548,11732,21.4087591240876,22,6.4528664422519,7,34,27,0,548,63662,116.171532846715,113,28.360102150746,64,188,124,0,548,84557,154.301094890511,154,5.57714957136356,142,163,21,0,5001,743.684814453125,0.148707221446336,0.0005340576171875,0.249152956797716,-0.037567138671875,1.13038635253906,1.16795349121094,0,"1490","20824","2925","3","1.000000",4.5650051404,"4","5.000000",44.303434464,"3","1.000000",0.15427443,"3","1.000000",4.5650051404,OBIA_SAGA_Mask
"1483","1483",359940.0051,5530811.1011,2926,"7",7,,7,No_Esca,7,"7",No_Esca,"7",No_Esca,"7",,"PolygonZM ((359939.3300416 5530810.7082945 189.215 0, 359939.74046578 5530811.83592564 189.215 0, 359940.6801584 5530811.4939055 189.215 0, 359940.269",0.000625,0.00121104,"0",,,,"1491","20825","2926","1483",2926,6962,4373.81588614732,0.628241293614956,0.66643625497818,0.14236886966457,0.09375,0.858747661113739,0.764997661113739,0,7157,5681.19769755006,0.793795961652935,0.82350492477417,0.120117947447591,0.216991052031517,0.938582062721252,0.721591010689735,0,7157,5132.16878056526,0.717083803348507,0.761924564838409,0.171224764545817,0.108748644590378,0.996129512786865,0.887380868196487,0,7157,2976.41487023234,0.415874650025478,0.425145536661148,0.0657936897297269,0.14501953125,0.546017646789551,0.400998115539551,0,7157,-2976.41487023234,-0.415874650025478,-0.425145536661148,0.065793689729728,-0.546017646789551,-0.14501953125,0.400998115539551,0,7157,35216.2554210424,4.92053310340121,4.90169334411621,1.99023147836942,1.18603825569153,13.1590547561646,11.973016500473,0,7157,7547.70933443308,1.05459121621253,1.0775500535965,0.0755688110236567,0.764920175075531,1.16565334796906,0.400733172893524,0,763,17680,23.1716906946265,24,6.41391309202399,8,36,28,0,763,76619,100.418086500655,93,34.4365549627364,38,184,146,0,763,118464,155.260812581914,155,4.75384900220639,140,165,25,0,7157,3969.62985229492,0.554649972375985,0.531646728515625,0.562084571489752,0,1.80604553222656,1.80604553222656,0,"1491","20825","2926","5","7.000000",2.2068321242,"6","9.000000",65.004472591,"5","7.000000",0.0813501188,"5","7.000000",2.2068321242,OBIA_SAGA_Mask
"1484","1484",359939.7101,5530810.1132,2927,"5",0,,0,No_Esca,5,"5",No_Esca,"0",No_Esca,"5",,"PolygonZM ((359939.0350416 5530809.7203945 188.769 0, 359939.44546578 5530810.84802564 188.769 0, 359940.3851584 5530810.5060055 188.769 0, 359939.974",0.000625,0.00121104,"0",,,,"1492","20826","2927","1484",2927,6567,4357.81421858072,0.663592845832301,0.703732907772064,0.122246933112205,0.126147046685219,0.839205622673035,0.713058575987816,0,6692,5525.49304279685,0.825686348296003,0.851582288742065,0.0960243561849552,0.264271140098572,0.933895170688629,0.669624030590057,0,6692,5144.5242562443,0.768757360466871,0.81688779592514,0.145884131878104,0.146327987313271,0.97345358133316,0.82712559401989,0,6692,2854.25074735284,0.426516848080221,0.43703556060791,0.0565458275111502,0.176273465156555,0.549443364143372,0.373169898986816,0,6692,-2854.25074735284,-0.426516848080221,-0.43703556060791,0.0565458275111499,-0.549443364143372,-0.176273465156555,0.373169898986816,0,6692,36952.2338966131,5.52185204671445,5.73676490783691,1.80298408759407,1.19569385051727,11.4382467269897,10.2425528764725,0,6692,7201.4081158638,1.07612195395454,1.09686899185181,0.0613012601682839,0.767545580863953,1.15724050998688,0.389694929122925,0,730,15117,20.7082191780822,22,5.07516794849054,8,32,24,0,730,79178,108.46301369863,103,26.8116081323677,62,178,116,0,730,114594,156.978082191781,157,4.09537816927922,145,165,20,0,6692,3614.45764160156,0.540116204662517,0.219741821289062,0.596237714066423,0,1.71083068847656,1.71083068847656,0,"1492","20826","2927","4","5.000000",1.8614274382,"5","7.000000",67.247605219,"5","7.000000",0.110556889,"4","5.000000",1.8614274382,OBIA_SAGA_Mask
"1485","1485",359939.3755,5530809.0282,2928,"7",3,,3,No_Esca,7,"7",No_Esca,"3",No_Esca,"7",,"PolygonZM ((359938.7004416 5530808.6353945 188.323 0, 359939.11086578 5530809.76302564 188.323 0, 359940.0505584 5530809.4210055 188.323 0, 359939.640",0.000625,0.00121104,"0",,,,"1493","20827","2928","1485",2928,7323,4920.44412726164,0.671916445071916,0.701399326324463,0.121707127030457,0.159464284777641,0.815570652484894,0.656106367707253,0,7457,6122.84768766165,0.821087258637743,0.855339229106903,0.111929138860487,0.288642346858978,0.917680084705353,0.629037737846375,0,7457,5732.230744645,0.76870467274306,0.809550940990448,0.152993588213382,0.153879329562187,0.946045637130737,0.79216630756855,0,7457,3231.37433904409,0.433334362215917,0.444605499505997,0.0587088130700329,0.205791920423508,0.534822821617126,0.329030901193619,0,7457,-3231.37433904409,-0.433334362215917,-0.444605499505997,0.0587088130700331,-0.534822821617126,-0.205791920423508,0.329030901193619,0,7457,42052.7332110405,5.63936344522469,5.71691513061523,1.76985508813119,1.24109733104706,10.680908203125,9.43981087207794,0,7457,8044.01160395145,1.07871953921838,1.09646904468536,0.0635823890435577,0.779474198818207,1.15272736549377,0.373253166675568,0,796,17700,22.2361809045226,23,4.6825880280717,9,33,24,0,796,80930,101.670854271357,99,24.4144945162971,60,168,108,0,796,124276,156.125628140704,156,4.62832620932359,132,165,33,0,7457,4377.6483001709,0.587052206003875,0.504638671875,0.572394825837888,0,1.77938842773438,1.77938842773438,0,"1493","20827","2928","5","7.000000",2.0864699932,"5","7.000000",83.792671426,"5","7.000000",0.0789540452,"5","7.000000",2.0864699932,OBIA_SAGA_Mask
"1486","1486",359939.0805,5530807.8952,2929,"7",7,,7,No_Esca,7,"7",No_Esca,"7",No_Esca,"7",,"PolygonZM ((359938.4054416 5530807.5023945 187.877 0, 359938.81586578 5530808.63002564 187.877 0, 359939.7555584 5530808.2880055 187.877 0, 359939.345",0.000625,0.00121104,"0",,,,"1494","20828","2929","1486",2929,6533,4232.70405113697,0.647895920884275,0.712670266628265,0.17288787025336,0.0897479578852654,0.826206922531128,0.736458964645863,0,6634,5313.92191624641,0.801013252373593,0.85766190290451,0.149699387092207,0.219381272792816,0.922319412231445,0.702938139438629,0,6634,5011.20772244036,0.75538253277666,0.826254308223724,0.196441116886876,0.104106210172176,0.95838075876236,0.854274548590183,0,6634,2771.1804971993,0.417723921796698,0.436225324869156,0.072893134558471,0.150899276137352,0.527660369873047,0.376761093735695,0,6634,-2771.1804971993,-0.417723921796698,-0.436225324869156,0.0728931345584709,-0.527660369873047,-0.150899276137352,0.376761093735695,0,6634,37321.3087929487,5.62576255546408,5.82929086685181,2.15479565691111,1.19719362258911,10.9215021133423,9.72430849075317,0,6634,7083.73673599958,1.06779269460349,1.09870100021362,0.0859462618590997,0.767950475215912,1.15422523021698,0.386274755001068,0,709,14578,20.5613540197461,21,3.81419313258613,8,30,22,0,709,80547,113.606488011284,110,25.7046589641143,60,181,121,0,709,110799,156.275035260931,157,3.86284024142515,144,164,20,0,6634,882.631484985352,0.133046651339366,0,0.317000035623904,0,1.33790588378906,1.33790588378906,0,"1494","20828","2929","3","1.000000",6.1921869753,"4","5.000000",51.899265329,"3","1.000000",0.2710119562,"3","1.000000",6.1921869753,OBIA_SAGA_Mask
"1487","1487",359938.7855,5530806.7612,2930,"5",5,,5,No_Esca,5,"5",No_Esca,"5",No_Esca,"5",,"PolygonZM ((359938.1104416 5530806.3683945 187.431 0, 359938.52086578 5530807.49602564 187.431 0, 359939.4605584 5530807.1540055 187.431 0, 359939.050",0.000625,0.00121104,"0",,,,"1495","20829","2930","1487",2930,6511,3824.34772223234,0.587367182035377,0.617819488048553,0.147984376942831,0.137658089399338,0.784833192825317,0.64717510342598,0,6624,5119.42520847917,0.77286008582113,0.809072017669678,0.110190811460461,0.237551286816597,0.908445477485657,0.67089419066906,0,6624,4488.26705940068,0.677576548822566,0.710405051708221,0.170272668476536,0.159681051969528,0.910390913486481,0.750709861516953,0,6624,2626.49792711437,0.396512368223787,0.406336516141891,0.0641175936749326,0.165085390210152,0.562301576137543,0.397216185927391,0,6624,-2626.49792711437,-0.396512368223787,-0.406336516141891,0.0641175936749335,-0.562301576137543,-0.165085390210152,0.397216185927391,0,6624,29664.9842883348,4.47840946381867,4.24603796005249,1.84269519623518,1.31578946113586,9.18392181396484,7.86813235282898,0,6624,6894.16732096672,1.040786129373,1.05771446228027,0.0726579868251282,0.797724008560181,1.14175832271576,0.344034314155579,0,720,11764,16.3388888888889,17,5.8648329415337,6,31,25,0,720,96925,134.618055555556,130,28.8554338537095,71,185,114,0,720,113729,157.956944444444,159,4.48448951600244,141,167,26,0,6624,203.048645019531,0.030653479018649,0,0.140393352558813,0,1.29286193847656,1.29286193847656,0,"1495","20829","2930","3","1.000000",8.5444850644,"5","7.000000",37.732203236,"3","1.000000",0.2629360635,"3","1.000000",8.5444850644,OBIA_SAGA_Mask
"1488","1488",359938.4915,5530805.6271,2931,"7",7,,7,No_Esca,7,"7",No_Esca,"7",No_Esca,"7",,"PolygonZM ((359937.8164416 5530805.2342945 186.985 0, 359938.22686578 5530806.36192564 186.985 0, 359939.1665584 5530806.0199055 186.985 0, 359938.756",0.000625,0.00121104,"0",,,,"1496","20830","2931","1488",2931,8139,5210.77900485694,0.640223492426213,0.691465854644775,0.116923686278665,0.158655226230621,0.830229759216309,0.671574532985687,0,8251,6733.35114017129,0.816064857613779,0.848659694194794,0.0761304018187508,0.304064840078354,0.915171265602112,0.611106425523758,0,8251,6101.67682377994,0.739507553481995,0.801555454730988,0.136196799601179,0.184037953615189,0.963047862052917,0.779009908437729,0,8251,3424.48577542603,0.415038877157439,0.421686738729477,0.0527304534535375,0.179151192307472,0.562301576137543,0.38315038383007,0,8251,-3424.48577542603,-0.415038877157439,-0.421686738729477,0.0527304534535374,-0.562301576137543,-0.179151192307472,0.38315038383007,0,8251,41894.0412064791,5.07745015228203,5.48328685760498,1.77491690711364,1.26328682899475,10.7806272506714,9.51734042167664,0,8251,8788.96457964182,1.06519992481418,1.09156513214111,0.0565518710664915,0.785066485404968,1.15335583686829,0.368289351463318,0,901,14717,16.3340732519423,17,7.00977943411525,5,30,25,0,901,117169,130.043285238624,124,35.8119907478916,59,187,128,0,901,142999,158.711431742508,160,4.13814880478932,144,165,21,0,8251,4247.05682373047,0.514732374709789,0.243988037109375,0.597690846691762,0,1.98893737792969,1.98893737792969,0,"1496","20830","2931","4","5.000000",1.3162767401,"5","7.000000",46.996425745,"4","5.000000",0.0813799527,"4","5.000000",1.3162767401,OBIA_SAGA_Mask
"1489","1489",359938.1966,5530804.4941,2932,"5",7,,7,No_Esca,5,"5",No_Esca,"7",No_Esca,"5",,"PolygonZM ((359937.5215416 5530804.1012945 186.54 0, 359937.93196578 5530805.22892564 186.54 0, 359938.8716584 5530804.8869055 186.54 0, 359938.461234",0.000625,0.00121104,"0",,,,"1497","20831","2932","1489",2932,7410,4747.54190206528,0.640693913908944,0.674142122268677,0.13121322441753,0.159493669867516,0.903402090072632,0.743908420205116,0,7536,6089.7074688375,0.808082201278861,0.831940352916718,0.0965860163530773,0.251064479351044,0.958975911140442,0.707911431789398,0,7536,5576.69396172464,0.740007160526093,0.780123054981232,0.155197752706387,0.110393382608891,1.04791688919067,0.937523506581783,0,7536,3182.12567168474,0.422256591253283,0.425550550222397,0.0587223879467101,0.163008481264114,0.565695583820343,0.402687102556229,0,7536,-3182.12567168474,-0.422256591253283,-0.425550550222397,0.0587223879467102,-0.565695583820343,-0.163008481264114,0.402687102556229,0,7536,39806.5950049162,5.28219148154408,5.08699893951416,2.43007067214821,1.21035528182983,19.8592052459717,18.6488499641418,0,7536,8009.34979003668,1.06281180865667,1.08232635259628,0.0682226414633691,0.771471381187439,1.18495535850525,0.41348397731781,0,794,13451,16.9408060453401,17.5,7.17382397914754,4,31,27,0,794,101364,127.662468513854,122.5,36.942421356344,58,191,133,0,794,125463,158.013853904282,159,4.52794953163391,145,165,20,0,7536,4052.68644714355,0.537776864005249,0.0001220703125,0.726713597250224,0,1.91465759277344,1.91465759277344,0,"1497","20831","2932","4","5.000000",1.7922419236,"5","7.000000",42.312776302,"4","5.000000",0.0941742791,"4","5.000000",1.7922419236,OBIA_SAGA_Mask
"1490","1490",359937.9016,5530803.3602,2933,1/na,5,,5,No_Esca,1,"1",na,"5",No_Esca,"1",E,"PolygonZM ((359937.2265416 5530802.9673945 186.094 0, 359937.63696578 5530804.09502564 186.094 0, 359938.5766584 5530803.7530055 186.094 0, 359938.166",0.000625,0.00121104,"2",na,,,"1498","20832","2933","1490",2933,2772,1381.56971625239,0.498401773539822,0.53435492515564,0.196265756354473,0.0653454214334488,0.884416043758392,0.819070622324944,0,2879,1845.60113468766,0.641056316320827,0.680351614952087,0.171623189265828,0.203854113817215,0.93432229757309,0.730468183755875,0,2879,1638.53522583842,0.569133458089067,0.618033289909363,0.230679795131191,0.0757995545864105,1.01267564296722,0.936876088380814,0,2879,996.313143491745,0.346062224206928,0.361322671175003,0.0774565705523682,0.111380413174629,0.510069072246552,0.398688659071922,0,2879,-996.313143491745,-0.346062224206928,-0.361322671175003,0.0774565705523679,-0.510069072246552,-0.111380413174629,0.398688659071922,0,2879,10859.1074011326,3.77183306743056,3.51978182792664,2.29818625173657,1.13982796669006,14.7492399215698,13.6094119548798,0,2879,2859.43397521973,0.993203881632416,1.02834856510162,0.104101941475506,0.751894533634186,1.17175495624542,0.419860422611237,0,316,6375,20.1740506329114,20,3.43079280758479,10,28,18,0,316,43480,137.594936708861,138,22.9483564328838,89,181,92,0,316,48031,151.996835443038,152,3.4927578035396,141,161,20,0,2879,3.2125244140625,0.0011158473129776,0,0.0154326760515533,0,0.487655639648438,0.487655639648438,0,"1498","20832","2933","3","1.000000",9.3891554929,"1","3.000000",36.514937207,"3","1.000000",0.2633501908,"3","1.000000",9.3891554929,OBIA_SAGA_Mask
"1491","1491",359937.6066,5530802.2272,2934,3/na,7,,7,No_Esca,3,"3",na,"7",No_Esca,"5",na,"PolygonZM ((359936.9315416 5530801.8343945 185.648 0, 359937.34196578 5530802.96202564 185.648 0, 359938.2816584 5530802.6200055 185.648 0, 359937.871",0.000625,0.00121104,"2",na,,,"1499","20833","2934","1491",2934,2813,1777.39362889528,0.631849850300492,0.694880604743958,0.136663503810463,0.188984796404839,0.77755081653595,0.588566020131111,0,2872,2226.4779433012,0.775236052681477,0.819580078125,0.112858005109222,0.323011219501495,0.871344268321991,0.548333048820496,0,2872,2099.39646022022,0.730987625424867,0.806045055389404,0.163750851845715,0.207663223147392,0.89162540435791,0.683962181210518,0,2872,1114.43854486942,0.3880357050381,0.393508106470108,0.0546835275329935,0.216331303119659,0.49389311671257,0.277561813592911,0,2872,-1114.43854486942,-0.3880357050381,-0.393508106470108,0.0546835275329933,-0.49389311671257,-0.216331303119659,0.277561813592911,0,2872,14336.8677030802,4.99194557906691,5.46978569030762,1.65876407605023,1.370072722435,7.64513111114502,6.27505838871002,0,2872,3044.35029858351,1.06001054964607,1.09127020835876,0.0710351553013475,0.810027182102203,1.1263462305069,0.316319048404694,0,309,6509,21.0647249190939,21,3.91689787995556,10,29,19,0,309,36900,119.417475728155,116,21.7003083830464,83,172,89,0,309,47549,153.880258899676,154,3.80876589824037,146,164,18,0,2872,0,0,0,0,0,0,0,0,"1499","20833","2934","3","1.000000",9.8720701259,"4","5.000000",55.150241916,"3","1.000000",0.3205759074,"3","1.000000",9.8720701259,OBIA_SAGA_Mask
"1492","1492",359937.3116,5530801.0932,2935,"7",5,,5,No_Esca,7,"7",No_Esca,"5",No_Esca,"7",,"PolygonZM ((359936.6365416 5530800.7003945 185.202 0, 359937.04696578 5530801.82802564 185.202 0, 359937.9866584 5530801.4860055 185.202 0, 359937.576",0.000625,0.00121104,"0",,,,"1500","20834","2935","1492",2935,4106,2340.66916503757,0.570060683155765,0.642373085021973,0.171151493677968,0.0881485193967819,0.742421746253967,0.654273226857185,0,4238,3048.30568790436,0.719279303422453,0.796387493610382,0.166578457196026,0.19684462249279,0.85540783405304,0.658563211560249,0,4238,2751.57651698589,0.649262981827724,0.741348087787628,0.203305352293484,0.102251105010509,0.861197769641876,0.758946664631367,0,4238,1596.74550315738,0.37676864161335,0.398071378469467,0.0802181847480733,0.148657083511353,0.516479074954987,0.367821991443634,0,4238,-1596.74550315738,-0.37676864161335,-0.398071378469467,0.0802181847480736,-0.516479074954987,-0.148657083511353,0.367821991443634,0,4238,17555.348529458,4.14236633540775,4.5417218208313,1.44642388683683,1.19333970546722,6.84960794448853,5.6562682390213,0,4238,4361.70219653845,1.02918881466221,1.06728684902191,0.0854250847673055,0.766908407211304,1.11588990688324,0.348981499671936,0,457,10147,22.2035010940919,22,4.07212717014385,9,31,22,0,457,54382,118.997811816193,115,27.6529364940431,69,174,105,0,457,70064,153.312910284464,153,3.93610172402662,143,164,21,0,4238,2107.25219726562,0.497227984253333,0.0448455810546875,0.570842673157947,0,1.57063293457031,1.57063293457031,0,"1500","20834","2935","4","5.000000",2.2349469676,"4","5.000000",33.480507222,"4","5.000000",0.1010575746,"4","5.000000",2.2349469676,OBIA_SAGA_Mask
